date,underlying_pct,composition_pct,raw_mean_pct,total_fitted_pct,n_obs_curr,n_obs_base,r2_curr,r2_base
2022-04-01,3.4810311907574,-0.3031010098027087,3.1999262791565064,3.1999262791565064,56136,41794,0.6073,0.6073
2022-05-01,3.8097467739170776,0.0017856043595276816,3.8161188158201798,3.8161188158199355,57233,42780,0.6114,0.6068
2022-06-01,3.9948486850587495,0.2903330372023172,4.282462472896298,4.2824624728961425,58117,43646,0.6076,0.614
2022-07-01,4.22924273193801,0.6409766637137215,4.895676184777353,4.895676184777287,57207,42582,0.6149,0.6245
2022-08-01,4.26942104961241,0.6394368363754177,4.928334470352191,4.928334470352125,56934,42968,0.6153,0.6187
2022-09-01,4.337981791776446,0.8181294611136813,5.2152611807800175,5.215261180779951,56278,42992,0.6052,0.6085
2022-10-01,4.486117641130871,0.8447931520045193,5.393614361991039,5.3936143619910615,56273,43219,0.6075,0.6123
2022-11-01,4.570590051340173,0.7888309088797563,5.431738572972633,5.4317385729727885,55566,44640,0.6096,0.6133
2022-12-01,4.597973613476158,0.46562321523078154,5.12826135280573,5.128261352805841,55835,45974,0.6117,0.6145
2023-01-01,4.54960352190128,0.3618837130712871,4.990601992941346,4.99060199294139,54207,47254,0.615,0.6122
2023-02-01,4.72395278214206,0.2721072921827661,5.074198602459878,5.074198602459656,52781,51602,0.6149,0.6093
2023-03-01,4.751943163056582,0.4550135639304731,5.288023195186287,5.288023195186264,50882,53793,0.6151,0.6106
2023-04-01,4.633701869670626,0.4979151428395445,5.208502265274806,5.208502265274917,50500,56136,0.6077,0.6073
2023-05-01,4.343988515868635,0.5063451575343381,4.916021688558181,4.916021688558581,50897,57233,0.6075,0.6114
2023-06-01,4.304223664876261,0.4949579639664359,4.861266577808676,4.86126657780892,50785,58117,0.6133,0.6076
2023-07-01,4.223623979133384,0.4636427661273146,4.759548662047308,4.759548662047464,51574,57207,0.6149,0.6149
