date,value
1997-01-01,4.6292087012873955
1997-02-01,4.632346188609572
1997-03-01,4.867633334092099
1997-04-01,4.3682675465056775
1997-05-01,4.160641457480063
1997-06-01,4.2565745837317275
1997-07-01,4.689551409213314
1997-08-01,4.276453791292814
1997-09-01,4.82830812175448
1997-10-01,4.780659257893561
1997-11-01,4.937141307019998
1997-12-01,4.741252540505423
1998-01-01,4.999001530985821
1998-02-01,4.946620712844655
1998-03-01,5.154595866240967
1998-04-01,4.620229917395416
1998-05-01,4.482746031810419
1998-06-01,4.516441345602043
1998-07-01,5.2861395035381324
1998-08-01,4.471402075291995
1998-09-01,4.829774045883816
1998-10-01,4.496067022833619
1998-11-01,4.211107999061339
1998-12-01,4.489448798391887
1999-01-01,4.4304529888520765
1999-02-01,4.785183942614537
1999-03-01,4.938727988198185
1999-04-01,4.487330352239742
1999-05-01,4.588525639072545
1999-06-01,4.559071233224059
1999-07-01,4.84105547475587
1999-08-01,4.492517454289943
1999-09-01,4.892124592143278
1999-10-01,4.702103111005123
1999-11-01,4.837757508130039
1999-12-01,4.720956804321051
2000-01-01,4.584633302609708
2000-02-01,4.892409352761776
2000-03-01,4.959080942528026
2000-04-01,4.597237590009272
2000-05-01,4.402860659696795
2000-06-01,4.5116372353328815
2000-07-01,4.9766372469035085
2000-08-01,4.696818432598587
2000-09-01,4.538699628645804
2000-10-01,4.908361863069738
2000-11-01,4.268764869613896
2000-12-01,4.552438793492667
2001-01-01,4.363590459292092
2001-02-01,4.63780787812324
2001-03-01,4.23448388024971
2001-04-01,4.276596947615928
2001-05-01,3.726439033220518
2001-06-01,3.6122686785298126
2001-07-01,4.752996222967039
2001-08-01,4.456183628243618
2001-09-01,4.0191615138954955
2001-10-01,4.358949716152936
2001-11-01,4.587650706829475
2001-12-01,4.322968490878939
2002-01-01,3.966279554113597
2002-02-01,4.686578711162688
2002-03-01,4.70102421708927
2002-04-01,4.929427316532344
2002-05-01,4.669230191218894
2002-06-01,4.071532290940208
2002-07-01,4.097096392578506
2002-08-01,4.011451856303639
2002-09-01,4.61846364351138
2002-10-01,4.213353489856168
2002-11-01,4.1741880273309535
2002-12-01,4.905815085692533
2003-01-01,3.8021909954552324
2003-02-01,4.209440789355487
2003-03-01,4.572902088840512
2003-04-01,4.460238842834059
2003-05-01,3.786829098078806
2003-06-01,4.67232177097883
2003-07-01,4.376317241324563
2003-08-01,3.537541133061787
2003-09-01,3.8656341343587965
2003-10-01,3.9381955491724705
2003-11-01,3.7594180403049418
2003-12-01,4.267911108397692
2004-01-01,3.3898796818594397
2004-02-01,4.2617406010147
