date,value
1997-01-01,0.003
1997-02-01,0.0
1997-03-01,0.0
1997-04-01,0.0
1997-05-01,0.005
1997-06-01,0.002
1997-07-01,0.003
1997-08-01,0.006
1997-09-01,0.004
1997-10-01,0.021
1997-11-01,0.048
1997-12-01,0.004
1998-01-01,0.008
1998-02-01,0.006
1998-03-01,0.0
1998-04-01,0.0
1998-05-01,0.003
1998-06-01,0.007
1998-07-01,0.01
1998-08-01,0.0
1998-09-01,0.005
1998-10-01,0.007
1998-11-01,0.028
1998-12-01,0.0
1999-01-01,0.0
1999-02-01,0.006
1999-03-01,0.0
1999-04-01,0.001
1999-05-01,0.005
1999-06-01,0.004
1999-07-01,0.003
1999-08-01,0.002
1999-09-01,0.006
1999-10-01,0.001
1999-11-01,0.006
1999-12-01,0.005
2000-01-01,0.008
2000-02-01,0.012
2000-03-01,0.005
2000-04-01,0.001
2000-05-01,0.008
2000-06-01,0.007
2000-07-01,0.003
2000-08-01,0.02
2000-09-01,0.009
2000-10-01,0.019
2000-11-01,0.006
2000-12-01,0.004
2001-01-01,0.008
2001-02-01,0.0
2001-03-01,0.0
2001-04-01,0.002
2001-05-01,0.005
2001-06-01,0.0
2001-07-01,0.009
2001-08-01,0.008
2001-09-01,0.004
2001-10-01,0.004
2001-11-01,0.004
2001-12-01,0.004
2002-01-01,0.0
2002-02-01,0.012
2002-03-01,0.0
2002-04-01,0.006
2002-05-01,0.0
2002-06-01,0.0
2002-07-01,0.0
2002-08-01,0.0
2002-09-01,0.0
2002-10-01,0.028
2002-11-01,0.017
2002-12-01,0.007
2003-01-01,0.002
2003-02-01,0.0
2003-03-01,0.0
2003-04-01,0.0
2003-05-01,0.0
2003-06-01,0.006
2003-07-01,0.004
2003-08-01,0.021
2003-09-01,0.0
2003-10-01,0.0
2003-11-01,0.003
2003-12-01,0.005
2004-01-01,0.005
2004-02-01,0.002
2004-03-01,0.012
2004-04-01,0.008
2004-05-01,0.0
2004-06-01,0.0
2004-07-01,0.004
2004-08-01,0.006
2004-09-01,0.009
2004-10-01,0.005
2004-11-01,0.007
2004-12-01,0.013
2005-01-01,0.0
2005-02-01,0.008
2005-03-01,0.0
2005-04-01,0.007
2005-05-01,0.005
2005-06-01,0.021
2005-07-01,0.004
2005-08-01,0.004
2005-09-01,0.017
2005-10-01,0.005
2005-11-01,0.019
2005-12-01,0.022
2006-01-01,0.008
2006-02-01,0.017
2006-03-01,0.01
2006-04-01,0.006
2006-05-01,0.009
2006-06-01,0.021
2006-07-01,0.005
2006-08-01,0.001
2006-09-01,0.012
2006-10-01,0.002
2006-11-01,0.0
2006-12-01,0.017
2007-01-01,0.023
2007-02-01,0.017
2007-03-01,0.01
2007-04-01,0.007
2007-05-01,0.0
2007-06-01,0.022
2007-07-01,0.015
2007-08-01,0.004
2007-09-01,0.004
2007-10-01,0.0
2007-11-01,0.022
2007-12-01,0.102
2008-01-01,0.002
2008-02-01,0.002
2008-03-01,0.006
2008-04-01,0.015
2008-05-01,0.034
2008-06-01,0.011
2008-07-01,0.006
2008-08-01,0.003
2008-09-01,0.019
2008-10-01,0.002
2008-11-01,0.004
2008-12-01,0.001
2009-01-01,0.003
2009-02-01,0.008
2009-03-01,0.027
2009-04-01,0.002
2009-05-01,0.01
2009-06-01,0.062
2009-07-01,0.024
2009-08-01,0.023
2009-09-01,0.015
2009-10-01,0.001
2009-11-01,0.003
2009-12-01,0.0
2010-01-01,0.008
2010-02-01,0.045
2010-03-01,0.009
2010-04-01,0.0
2010-05-01,0.0
2010-06-01,0.014
2010-07-01,0.004
2010-08-01,0.007
2010-09-01,0.005
2010-10-01,0.008
2010-11-01,0.109
2010-12-01,0.007
2011-01-01,0.041
2011-02-01,0.229
2011-03-01,0.006
2011-04-01,0.015
2011-05-01,0.203
2011-06-01,0.01
2011-07-01,0.002
2011-08-01,0.127
2011-09-01,0.011
2011-10-01,0.211
2011-11-01,0.016
2011-12-01,0.146
2012-01-01,0.002
2012-02-01,0.012
2012-03-01,0.01
2012-04-01,0.262
2012-05-01,0.159
2012-06-01,0.143
2012-07-01,0.019
2012-08-01,0.225
2012-09-01,0.027
2012-10-01,0.013
2012-11-01,0.034
2012-12-01,0.026
2013-01-01,0.007
2013-02-01,0.003
2013-03-01,0.028
2013-04-01,0.02
2013-05-01,0.003
2013-06-01,0.012
2013-07-01,0.094
2013-08-01,0.027
2013-09-01,0.001
2013-10-01,0.009
2013-11-01,0.015
2013-12-01,0.01
2014-01-01,0.099
2014-02-01,0.089
2014-03-01,0.005
2014-04-01,0.008
2014-05-01,0.014
2014-06-01,0.008
2014-07-01,0.006
2014-08-01,0.022
2014-09-01,0.005
2014-10-01,0.03
2014-11-01,0.001
2014-12-01,0.014
2015-01-01,0.032
2015-02-01,0.019
2015-03-01,0.011
2015-04-01,0.016
2015-05-01,0.026
2015-06-01,0.011
2015-07-01,0.01
2015-08-01,0.001
2015-09-01,0.008
2015-10-01,0.033
2015-11-01,0.029
2015-12-01,0.005
2016-01-01,0.009
2016-02-01,0.006
2016-03-01,0.03
2016-04-01,0.036
2016-05-01,0.016
2016-06-01,0.017
2016-07-01,0.006
2016-08-01,0.007
2016-09-01,0.036
2016-10-01,2.2049999999999996
2016-11-01,0.061
2016-12-01,0.029
2017-01-01,0.014
2017-02-01,0.017
2017-03-01,0.016
2017-04-01,0.014
2017-05-01,0.008
2017-06-01,0.005
2017-07-01,0.048
2017-08-01,0.008
2017-09-01,0.013
2017-10-01,0.039
2017-11-01,0.054
2017-12-01,0.013
2018-01-01,0.011
2018-02-01,0.03
2018-03-01,0.025
2018-04-01,0.007
2018-05-01,0.014
2018-06-01,0.027
2018-07-01,0.034
2018-08-01,0.044
2018-09-01,0.04
2018-10-01,0.014
2018-11-01,0.042
2018-12-01,0.02
2019-01-01,0.01
2019-02-01,0.064
2019-03-01,0.044
2019-04-01,0.034
2019-05-01,0.107
2019-06-01,0.038
2019-07-01,0.022
