date,value
1997-01-01,2.4006886745915827
1997-02-01,2.292006012769886
1997-03-01,1.644852154515035
1997-04-01,1.9051621197685011
1997-05-01,2.036592863265995
1997-06-01,2.1138589554745844
1997-07-01,2.8145933358249717
1997-08-01,2.87758425471064
1997-09-01,2.7762155949180025
1997-10-01,2.692577758774218
1997-11-01,2.2918203165399325
1997-12-01,2.0271367680820336
1998-01-01,2.6963101022876033
1998-02-01,2.319687289845326
1998-03-01,1.9687294725103495
1998-04-01,2.1147398776170494
1998-05-01,2.1466556872989537
1998-06-01,2.267785268960348
1998-07-01,3.3682466584297432
1998-08-01,3.034404397881264
1998-09-01,3.069957611947194
1998-10-01,2.9059329915860967
1998-11-01,2.7016797498921297
1998-12-01,2.2835843974055354
1999-01-01,2.642756421520935
1999-02-01,2.6204483638672884
1999-03-01,2.2923022176771566
1999-04-01,2.4883539357533238
1999-05-01,2.4287041832972793
1999-06-01,2.6428558491659575
1999-07-01,3.410468176466514
1999-08-01,3.285667299555981
1999-09-01,3.2858518635638414
1999-10-01,3.0166684785848803
1999-11-01,2.8172762916781835
1999-12-01,2.6494635782226115
2000-01-01,3.039324954396628
2000-02-01,3.0011013215859035
2000-03-01,2.3695994564713874
2000-04-01,2.622462591646588
2000-05-01,2.8036334740811144
2000-06-01,2.91957557756406
2000-07-01,3.7481897281957397
2000-08-01,3.7904263983395947
2000-09-01,3.869131722691171
2000-10-01,3.6649018764147945
2000-11-01,3.333592498717132
2000-12-01,2.8589737988086394
2001-01-01,3.7913163006964075
2001-02-01,3.0524763626663503
2001-03-01,3.112606808201869
2001-04-01,3.2612419059275055
2001-05-01,3.1672145773329845
2001-06-01,3.241298494394302
2001-07-01,4.3485110455567675
2001-08-01,4.426026199689616
2001-09-01,4.27585634149472
2001-10-01,4.365246381902719
2001-11-01,4.006009013520281
2001-12-01,3.624792703150912
2002-01-01,4.494403491273726
2002-02-01,4.350079430354789
2002-03-01,3.360489834111413
2002-04-01,4.067400766901855
2002-05-01,3.8884115404343182
2002-06-01,3.89869852468019
2002-07-01,5.518201829916591
2002-08-01,5.059884490791955
2002-09-01,5.228744822140307
2002-10-01,5.047907883038471
2002-11-01,5.18572746600345
2002-12-01,5.00684515311912
2003-01-01,5.297066428504548
2003-02-01,4.840767077609656
