date,value
1997-01-01,2.3944016172246023
1997-02-01,2.4597255586220896
1997-03-01,2.662356877831144
1997-04-01,2.511368979017837
1997-05-01,2.382086295427191
1997-06-01,2.55618437260425
1997-07-01,2.5203883122981536
1997-08-01,2.7025563991176433
1997-09-01,2.6469079041891583
1997-10-01,2.6145149711873783
1997-11-01,2.8284292532404227
1997-12-01,2.553893832113744
1998-01-01,2.2330204797088906
1998-02-01,2.4596503026227303
1998-03-01,2.708101006706283
1998-04-01,2.7422846380481247
1998-05-01,2.6200395094980995
1998-06-01,2.6878467166107756
1998-07-01,2.3620315249541353
1998-08-01,2.55944324694638
1998-09-01,2.5232633795713455
1998-10-01,2.5879782839097616
1998-11-01,2.733473123244741
1998-12-01,2.5842916086818524
1999-01-01,2.732762721961966
1999-02-01,2.595286308247163
1999-03-01,2.9815475717488864
1999-04-01,2.8764938155382964
1999-05-01,2.9649462234544957
1999-06-01,3.056164309130096
1999-07-01,2.7802306253895694
1999-08-01,3.0920629699950664
1999-09-01,3.1011484670336777
1999-10-01,2.9339047305093127
1999-11-01,3.323676245269562
1999-12-01,3.1543529551423775
2000-01-01,3.037782345613785
2000-02-01,3.0374590534282166
2000-03-01,3.18149532133041
2000-04-01,3.188112054434712
2000-05-01,3.2018821769682617
2000-06-01,3.5868343727417145
2000-07-01,3.3152859155974186
2000-08-01,3.426884375903108
2000-09-01,3.633087426153043
2000-10-01,3.57042635586403
2000-11-01,3.7226515728747143
2000-12-01,3.549322031429778
2001-01-01,3.10718218095365
2001-02-01,3.600803224754735
2001-03-01,3.597700574230918
2001-04-01,3.467106554078548
2001-05-01,3.4545848324104513
2001-06-01,3.548410456948367
2001-07-01,3.2504539135024006
2001-08-01,3.4864020493497523
2001-09-01,3.4419756441907694
2001-10-01,3.695811391662552
2001-11-01,3.9692405741479355
2001-12-01,3.7761194029850746
2002-01-01,3.525284602244718
2002-02-01,3.7037454322851535
2002-03-01,3.958543109673613
2002-04-01,3.3995598022718405
2002-05-01,3.502249345778515
2002-06-01,3.6810560042046103
2002-07-01,3.276853501849384
2002-08-01,3.292573794797793
2002-09-01,3.783198717490529
2002-10-01,3.743103464299101
2002-11-01,3.9034190434166365
2002-12-01,4.049621869349088
2003-01-01,3.4431471971535785
2003-02-01,3.914797900130434
2003-03-01,3.693697195874152
2003-04-01,3.4499520475058136
2003-05-01,3.68824551715727
2003-06-01,3.7178030236395556
2003-07-01,3.048657058825864
2003-08-01,3.614622827920007
2003-09-01,3.6224635862707606
2003-10-01,3.7217356646864594
2003-11-01,3.8607931020397555
2003-12-01,3.6974571873378306
2004-01-01,3.627780517828056
2004-02-01,3.9324276608002378
2004-03-01,3.83055160069325
2004-04-01,3.5951728684199193
2004-05-01,3.983879244527329
2004-06-01,3.7072237363024696
2004-07-01,3.586467102101835
2004-08-01,3.879674616355977
2004-09-01,3.774297897847028
2004-10-01,3.69509741532805
2004-11-01,4.0320565154367785
2004-12-01,3.6141722952956514
2005-01-01,3.8893789350008388
2005-02-01,3.669236178914523
2005-03-01,3.559580916923224
2005-04-01,3.7574836783427092
2005-05-01,3.876759478832427
2005-06-01,3.7179313313325113
2005-07-01,3.3492464996971747
2005-08-01,3.667531964589347
2005-09-01,4.083304403963629
2005-10-01,4.186596360953724
2005-11-01,4.0136882129277565
2005-12-01,4.1628607964925095
2006-01-01,4.054753080761121
2006-02-01,3.7114547141570324
2006-03-01,3.8506741765285026
2006-04-01,3.9290122882433582
2006-05-01,3.7289057467973943
2006-06-01,3.989804921086168
2006-07-01,3.992565882899567
2006-08-01,4.020347696524741
2006-09-01,4.266159468040496
2006-10-01,4.099229913455565
2006-11-01,4.495125784788017
2006-12-01,4.260177390784456
2007-01-01,3.7637712193153954
2007-02-01,4.21451898533959
2007-03-01,4.485432655972239
2007-04-01,4.084283694695277
2007-05-01,3.853413863625495
2007-06-01,4.227579410644674
2007-07-01,3.762902420647593
2007-08-01,4.287846604282679
2007-09-01,4.851146694962259
2007-10-01,4.299029972628641
2007-11-01,4.4529938896612125
2007-12-01,4.29328816814946
2008-01-01,3.497986336184347
2008-02-01,4.0260309539063295
2008-03-01,3.8667151972883516
2008-04-01,3.712363503767477
2008-05-01,4.025717111770525
2008-06-01,3.9138020464940824
2008-07-01,3.432466089098968
2008-08-01,4.324432543356941
2008-09-01,4.16663393481386
2008-10-01,4.3983535652896935
2008-11-01,5.530395835989424
2008-12-01,4.589094556775318
2009-01-01,3.56071912697
2009-02-01,3.9314039425506335
2009-03-01,4.165641247698648
2009-04-01,4.291117819690219
2009-05-01,4.421846717311608
2009-06-01,4.175458078845086
2009-07-01,4.372876008177163
2009-08-01,5.526855731369645
2009-09-01,4.661530665263996
2009-10-01,4.521962187668239
2009-11-01,5.474063336164452
2009-12-01,5.131204972728422
2010-01-01,5.1646301089508215
2010-02-01,5.593218636696898
2010-03-01,5.384079106494984
2010-04-01,5.368155012636899
2010-05-01,5.6180006345699605
2010-06-01,5.246373451772776
2010-07-01,4.819465916864816
2010-08-01,5.350745143123824
2010-09-01,5.6664135154909046
2010-10-01,5.895377418881059
2010-11-01,5.894779197263857
2010-12-01,5.639378188468572
2011-01-01,5.466467022484121
2011-02-01,5.770064413713099
2011-03-01,5.451923249649069
2011-04-01,5.44082627235975
2011-05-01,5.521132315826784
2011-06-01,5.5808276933318535
2011-07-01,5.183462300306941
2011-08-01,5.782044961295471
2011-09-01,5.626179465378154
2011-10-01,5.284368898300212
2011-11-01,5.991999470702895
2011-12-01,4.883799811803838
2012-01-01,5.151637349648891
2012-02-01,5.914779419278158
2012-03-01,5.659935399561111
2012-04-01,5.649821793915257
2012-05-01,5.375360672808563
2012-06-01,5.430079441739439
2012-07-01,4.993122961449287
2012-08-01,5.233226465765746
2012-09-01,5.5247847085305395
2012-10-01,5.533047893357891
2012-11-01,6.021915950621564
2012-12-01,5.81248782500086
2013-01-01,4.967648919503778
2013-02-01,6.032355284963091
2013-03-01,5.617641487802691
2013-04-01,5.506179832893021
2013-05-01,5.623750291495284
2013-06-01,5.5908203738266105
2013-07-01,5.769201238707035
2013-08-01,5.440468308319265
2013-09-01,5.690912016237824
2013-10-01,5.65717349153455
2013-11-01,5.633830776636873
2013-12-01,5.906238175389152
2014-01-01,5.199117380012247
2014-02-01,5.986970497818455
2014-03-01,5.508733301261888
2014-04-01,5.348221009900627
2014-05-01,5.69625510458363
2014-06-01,5.5809283785050905
2014-07-01,5.367097050836152
2014-08-01,5.169797306900551
2014-09-01,5.655112966155521
2014-10-01,5.6703863431781105
2014-11-01,6.436137795621026
2014-12-01,5.937786930557763
2015-01-01,5.560835204644988
2015-02-01,6.263915615952527
2015-03-01,5.840101906972051
2015-04-01,5.685717627379715
2015-05-01,5.558992844461183
2015-06-01,5.753002412305351
2015-07-01,5.565350232481714
2015-08-01,5.744881436122156
2015-09-01,5.706398082698784
2015-10-01,5.895793267148328
2015-11-01,6.269351054639453
2015-12-01,6.013920137555105
2016-01-01,6.016010622432191
2016-02-01,6.372922630776667
2016-03-01,6.471062410297076
2016-04-01,6.2200370451078655
2016-05-01,6.2969591760753225
2016-06-01,6.363049722993782
2016-07-01,6.173898578964878
2016-08-01,5.727373161135266
2016-09-01,5.733406247577382
2016-10-01,6.51348145383785
2016-11-01,6.293778373315528
2016-12-01,6.522054849638471
2017-01-01,6.005609910842488
2017-02-01,6.424788061045926
2017-03-01,6.626965489279879
2017-04-01,6.38253656070169
2017-05-01,6.2065457345096595
2017-06-01,6.359287089313585
2017-07-01,5.889236452198476
2017-08-01,6.407255096821945
2017-09-01,6.461399375852986
2017-10-01,6.019046471496994
2017-11-01,6.495499181669394
2017-12-01,6.427717671757913
2018-01-01,5.584237674856457
2018-02-01,6.605682811837989
2018-03-01,6.420356477604798
2018-04-01,6.154699361332912
2018-05-01,5.8463418072459
2018-06-01,6.448098613297866
2018-07-01,6.083918331920229
2018-08-01,6.139558435131853
2018-09-01,5.973691776590127
2018-10-01,6.080132048751096
2018-11-01,6.373590323580097
2018-12-01,6.410116506724011
2019-01-01,5.819114475338712
2019-02-01,5.794489742184162
2019-03-01,6.586657662077933
2019-04-01,6.195909753974066
2019-05-01,6.181332104171468
2019-06-01,6.6646933459625854
2019-07-01,6.103623707605663
2019-08-01,5.744792943142587
2019-09-01,6.112509066449476
2019-10-01,6.1253206557301105
2019-11-01,6.150674358563616
2019-12-01,6.200233339778784
2020-01-01,5.6595259010661865
2020-02-01,6.240348744975792
2020-03-01,5.894842518808482
2020-04-01,4.229065684961825
2020-05-01,3.923629863022402
2020-06-01,5.330745178111166
2020-07-01,5.45833235624551
2020-08-01,5.393468553472455
2020-09-01,5.279420218444609
2020-10-01,5.6743174908237375
2020-11-01,6.112831282218759
2020-12-01,6.203043565343753
2021-01-01,5.864075990339593
2021-02-01,5.608515719903642
2021-03-01,5.56033643655973
2021-04-01,5.3315508128413525
2021-05-01,5.812651577194086
2021-06-01,5.475043353545763
2021-07-01,4.967907249128856
2021-08-01,5.42022167670341
2021-09-01,5.143984051955738
2021-10-01,5.595948268730525
2021-11-01,5.44436099070647
2021-12-01,5.773670828700326
2022-01-01,5.637401057025461
2022-02-01,6.126276429689164
2022-03-01,5.863640701473749
2022-04-01,5.785405792067351
2022-05-01,5.288336808149512
2022-06-01,5.1742758519871
2022-07-01,5.505009789243349
2022-08-01,5.100806662083303
2022-09-01,5.475723944341696
2022-10-01,5.515690891833768
2022-11-01,5.814675192793328
2022-12-01,5.653766926687603
2023-01-01,5.96800906850933
2023-02-01,5.979627766599598
2023-03-01,6.331529670625743
2023-04-01,6.113310584701325
2023-05-01,6.0799318461414735
2023-06-01,5.950865322758416
2023-07-01,6.305398670265112
2023-08-01,5.790537651129339
2023-09-01,6.154174328568293
2023-10-01,6.11623979261378
2023-11-01,6.6532034492075915
2023-12-01,6.512020059339961
2024-01-01,6.159771916914622
2024-02-01,6.297661455792225
2024-03-01,6.377905944301608
2024-04-01,6.214157883664989
2024-05-01,6.135342844064002
2024-06-01,6.629925751455989
2024-07-01,6.165850027134432
2024-08-01,5.708459531592047
2024-09-01,6.054303029552111
2024-10-01,6.0282642278390774
2024-11-01,6.29635282501098
2024-12-01,6.225513578190814
2025-01-01,5.809698078682525
2025-02-01,6.201802224877651
2025-03-01,6.498615363599862
2025-04-01,6.66034269882856
2025-05-01,6.463027119902172
2025-06-01,6.933734404172717
2025-07-01,6.681109844165717
2025-08-01,6.501435249233621
2025-09-01,7.124878143582124
2025-10-01,6.92438678816082
2025-11-01,7.125597753206993
2025-12-01,8.378483190092831
2026-01-01,7.296947624060829
2026-02-01,6.8574771990594865
2026-03-01,7.249915291696355
