date,value
1962-01-01,0.1539753639417718
1962-04-01,-0.14734100877190626
1962-07-01,-0.4361617763679493
1962-10-01,-2.3032754795771826
1963-01-01,-1.7706821480406365
1963-04-01,-1.4323741919127997
1963-07-01,-2.5125628140703515
1963-10-01,0.20915198377484678
1964-01-01,-0.8002977852223925
1964-04-01,0.8230452674897082
1964-07-01,4.13298239017359
1964-10-01,2.0263989589142994
1965-01-01,2.343557526484341
1965-04-01,1.81818181818183
1965-07-01,-0.32035928143713255
1965-10-01,0.17857142857142794
1966-01-01,0.36758166834649497
1966-04-01,0.43983110485574795
1966-07-01,2.1000116022740656
1966-10-01,1.0043041606886627
1967-01-01,2.07233293589959
1967-04-01,0.3350925693222706
1967-07-01,-1.4492753623188581
1967-10-01,-0.40349143610013405
1968-01-01,-0.8025682182985494
1968-04-01,-0.7035497281739689
1968-07-01,-0.1393653516295168
1968-10-01,-2.089081592431996
1969-01-01,-0.6976744186046435
1969-04-01,-0.13312852022527855
1969-07-01,-1.582952815829508
1969-10-01,-0.553041729512338
1970-01-01,-0.8709016393442681
1970-04-01,0.6376811594202669
1970-07-01,2.344039759661709
1970-10-01,3.260869565217406
1971-01-01,-1.4979423868312747
1971-04-01,-2.429790748898686
1971-07-01,-2.810417096131357
1971-10-01,-2.4775913583084175
1972-01-01,-0.33508526313373865
1972-04-01,0.9510125889436338
1972-07-01,1.8028846153846256
1972-10-01,2.087747175141219
1973-01-01,5.571574132286949
1973-04-01,5.377289377289385
1973-07-01,6.503772906934935
1973-10-01,11.418632210711422
1974-01-01,14.354066985645918
1974-04-01,12.903225806451623
1974-07-01,8.837789361582882
1974-10-01,1.0452705189547329
1975-01-01,-3.8235294117646923
1975-04-01,-4.885057471264364
1975-07-01,-2.9417177349601475
1975-10-01,0.5670977316090786
1976-01-01,1.931072398034539
1976-04-01,4.2424449902861205
1976-07-01,4.164249125540831
1976-10-01,1.2148570523481173
1977-01-01,-2.211560531011436
1977-04-01,-3.4400286430361526
1977-07-01,-5.274169287570096
1977-10-01,-5.91075937833544
1978-01-01,-4.696152903700068
1978-04-01,-3.980701054163849
1978-07-01,-3.4272607028646984
1978-10-01,-2.1458958632389558
1979-01-01,-0.3783477820478609
1979-04-01,3.3953151412702276
1979-07-01,4.840373060712033
1979-10-01,6.525634356395615
1980-01-01,5.862801535087714
1980-04-01,-0.7534722222222068
1980-07-01,-0.5120087865229994
1980-10-01,-2.0019245251443496
1981-01-01,-4.356120826709054
1981-04-01,-1.8921181928770348
1981-07-01,-3.311813256367424
1981-10-01,-2.6515911280157844
1982-01-01,-2.3090640757594483
1982-04-01,-3.273984663318319
1982-07-01,-2.2045827547026886
1982-10-01,-1.1288888888888793
1983-01-01,0.8053081382472405
1983-04-01,2.133815551537066
1983-07-01,2.261264571294963
1983-10-01,0.10074551682448529
1984-01-01,-0.6027456491190075
1984-04-01,-0.7165875169606428
1984-07-01,-2.3721551215574177
1984-10-01,-2.3508738601823564
1985-01-01,-1.3467419430722383
1985-04-01,-1.1568206927926483
1985-07-01,-0.6279980851333966
1985-10-01,-0.23720351984420907
1986-01-01,-3.1098877703093053
1986-04-01,-3.9539436988468624
1986-07-01,-2.9095455012501326
1986-10-01,-2.046783625731008
1987-01-01,1.536290103686011
1987-04-01,3.283436815623597
1987-07-01,3.969991597179301
1987-10-01,4.091537099379239
1988-01-01,3.026331443074115
1988-04-01,1.4026545197518114
1988-07-01,2.945113788487297
1988-10-01,2.1072412542349372
1989-01-01,3.475281448849743
1989-04-01,3.334167103093022
1989-07-01,0.8909799422936349
1989-10-01,0.40214477211797384
1990-01-01,-2.3275537127779855
1990-04-01,-2.6145575914652497
1990-07-01,-1.6246263946826378
1990-10-01,-2.067882187938286
1991-01-01,-0.8962549483533477
1991-04-01,-1.5571579414269676
1991-07-01,-3.21116179025025
1991-10-01,-1.7016912822055197
1992-01-01,-1.6595404618713894
1992-04-01,-1.1508606010310674
1992-07-01,-0.2638708088519848
1992-10-01,-2.163629036206738
1993-01-01,-1.0234700934788066
1993-04-01,-0.8224374054014882
1993-07-01,-2.7740832224966594
1993-10-01,-1.410832072004553
1994-01-01,-1.299671746150377
1994-04-01,-2.604426559356121
1994-07-01,0.38340336134452535
1994-10-01,1.1296480228443428
1995-01-01,0.4073126835275387
1995-04-01,3.3166108018992446
1995-07-01,3.5473354636712973
1995-10-01,3.171999103832568
1996-01-01,2.839564732142863
1996-04-01,1.427410313901345
1996-07-01,0.48596457574012764
1996-10-01,1.6455756770601848
1997-01-01,1.277865661427291
1997-04-01,-0.5026439572849761
1997-07-01,-0.7589285714285632
1997-10-01,-2.799511987857073
1998-01-01,-4.144029907849712
1998-04-01,-2.651467611059888
1998-07-01,-4.846862920011896
1998-10-01,-4.58981861043124
1999-01-01,-2.3959926893657335
1999-04-01,-0.04176696233280097
1999-07-01,3.519913885898829
1999-10-01,4.818801410105755
2000-01-01,5.880191457624151
2000-04-01,4.176668907168546
2000-07-01,3.9655037953623573
2000-10-01,3.5113225834875417
2001-01-01,3.520372050364373
2001-04-01,0.6865364850976663
2001-07-01,-2.984563929812367
2001-10-01,-6.250072778169802
2002-01-01,-7.675478079341458
2002-04-01,-3.163083487679652
2002-07-01,-0.9393136786649992
2002-10-01,3.3085149587112284
2003-01-01,6.92292104127894
2003-04-01,3.39840081360292
2003-07-01,5.908237780546677
2003-10-01,5.5279602627783975
2004-01-01,3.971543434013225
2004-04-01,5.321804314572409
2004-07-01,4.474113605031871
2004-10-01,4.063352343168858
2005-01-01,2.2699082113619484
2005-04-01,1.7986242627214377
2005-07-01,3.691526476336593
2005-10-01,6.089540252961267
2006-01-01,3.297374313047019
2006-04-01,3.594276764620008
2006-07-01,0.2290744825921509
2006-10-01,-2.6432541328877956
2007-01-01,1.3173745173745255
2007-04-01,2.164055299539158
2007-07-01,2.3752854910445986
2007-10-01,6.3676942582665985
2008-01-01,8.728333691273772
2008-04-01,9.915865384615374
2008-07-01,7.140952719516536
2008-10-01,-7.578737852710448
2009-01-01,-14.512850019179135
2009-04-01,-14.870131080904692
2009-07-01,-10.065567960304811
2009-10-01,4.182727647596685
2010-01-01,10.458959595556871
2010-04-01,7.013804840150306
2010-07-01,2.7527723418134586
2010-10-01,1.6402254542103645
2011-01-01,2.3056867152418725
2011-04-01,4.554262102842066
2011-07-01,4.387766477969479
2011-10-01,2.148794029652601
2012-01-01,-0.7268615732515249
2012-04-01,-3.6218527833516423
2012-07-01,-1.4393447096450296
2012-10-01,-0.039190086602203245
2013-01-01,0.539953089425893
2013-04-01,2.6003424625663962
2013-07-01,1.2265251136043709
2013-10-01,-1.6961611178316183
2014-01-01,0.03924102226113835
2014-04-01,-1.0244170304845812
2014-07-01,-1.1781368698899009
2014-10-01,-3.36401542981134
2015-01-01,-7.800275333261286
2015-04-01,-6.3254941063929815
2015-07-01,-7.910089020771515
2015-10-01,-5.923805262342718
2016-01-01,-5.1898345500832495
2016-04-01,-2.985693246370713
2016-07-01,0.15814022176550147
2016-10-01,3.0051813471502653
2017-01-01,6.462284356049786
2017-04-01,2.000070563867573
2017-07-01,3.21090731447351
2017-10-01,3.5597422921366473
2018-01-01,2.1004814450693354
2018-04-01,4.398592043124072
2018-07-01,1.9035587466344372
2018-10-01,-4.976027688728745
2019-01-01,-2.1426041899649695
2019-04-01,-2.581073582519955
2019-07-01,-2.341589681795875
2019-10-01,3.547174787367302
2020-01-01,-3.900525122869347
2020-04-01,-8.831662633944015
2020-07-01,-1.1678982998294618
2020-10-01,0.48446405589264163
2021-01-01,10.991815944600237
2021-04-01,20.28625954198473
2021-07-01,11.365055576370665
2021-10-01,10.936796213041887
2022-01-01,7.926931847919549
2022-04-01,8.523965733237748
2022-07-01,2.6876295620252177
2022-10-01,-2.4199053455648323
2023-01-01,-6.791370112118722
2023-04-01,-11.29922708870078
2023-07-01,-3.6203036680113154
2023-10-01,-1.3399961805334426
2024-01-01,-0.5626350968563565
2024-04-01,1.3083003952569339
2024-07-01,-3.0088069499697556
2024-10-01,-2.065908853895093
2025-01-01,-1.1055068415198988
2025-04-01,-2.304486956801366
2025-07-01,-0.5340413439916758
2025-10-01,-0.31913776969820784
2026-01-01,2.0148281024158665
2026-04-01,6.286652415008986
