date,value
1988-01-01,1.56
1988-02-01,1.63
1988-03-01,1.6
1988-04-01,1.53
1988-05-01,1.48
1988-06-01,1.46
1988-07-01,1.53
1988-08-01,1.53
1988-09-01,1.53
1988-10-01,1.55
1988-11-01,1.59
1988-12-01,1.61
1989-01-01,1.62
1989-02-01,1.62
1989-03-01,1.58
1989-04-01,1.55
1989-05-01,1.54
1989-06-01,1.5
1989-07-01,1.46
1989-08-01,1.46
1989-09-01,1.47
1989-10-01,1.47
1989-11-01,1.52
1989-12-01,1.55
1990-01-01,1.62
1990-02-01,1.64
1990-03-01,1.59
1990-04-01,1.53
1990-05-01,1.55
1990-06-01,1.5
1990-07-01,1.5
1990-08-01,1.48
1990-09-01,1.48
1990-10-01,1.52
1990-11-01,1.58
1990-12-01,1.64
1991-01-01,1.64
1991-02-01,1.59
1991-03-01,1.49
1991-04-01,1.42
1991-05-01,1.38
1991-06-01,1.3
1991-07-01,1.25
1991-08-01,1.18
1991-09-01,1.18
1991-10-01,1.22
1991-11-01,1.33
1991-12-01,1.36
1992-01-01,1.36
1992-02-01,1.26
1992-03-01,1.22
1992-04-01,1.24
1992-05-01,1.26
1992-06-01,1.28
1992-07-01,1.21
1992-08-01,1.28
1992-09-01,1.28
1992-10-01,1.45
1992-11-01,1.45
1992-12-01,1.44
1993-01-01,1.46
1993-02-01,1.42
1993-03-01,1.47
1993-04-01,1.53
1993-05-01,1.59
1993-06-01,1.56
1993-07-01,1.49
1993-08-01,1.5
1993-09-01,1.55
1993-10-01,1.56
1993-11-01,1.87
1993-12-01,1.94
1994-01-01,1.93
1994-02-01,2.04
1994-03-01,2.07
1994-04-01,1.82
1994-05-01,1.8
1994-06-01,1.66
1994-07-01,1.73
1994-08-01,1.66
1994-09-01,1.5
1994-10-01,1.35
1994-11-01,1.53
1994-12-01,1.56
1995-01-01,1.39
1995-02-01,1.25
1995-03-01,1.2
1995-04-01,1.19
1995-05-01,1.25
1995-06-01,1.27
1995-07-01,1.1
1995-08-01,1.07
1995-09-01,1.2
1995-10-01,1.25
1995-11-01,1.29
1995-12-01,1.39
1996-01-01,1.62
1996-02-01,1.61
1996-03-01,1.6
1996-04-01,1.51
1996-05-01,1.41
1996-06-01,1.37
1996-07-01,1.38
1996-08-01,1.38
1996-09-01,1.2
1996-10-01,1.28
1996-11-01,1.79
1996-12-01,2.36
1997-01-01,2.77
1997-02-01,2.28
1997-03-01,1.39
1997-04-01,1.44
1997-05-01,1.57
1997-06-01,1.65
1997-07-01,1.59
1997-08-01,1.57
1997-09-01,1.73
1997-10-01,2.07
1997-11-01,2.37
1997-12-01,1.95
1998-01-01,1.8
1998-02-01,1.73
1998-03-01,1.71
1998-04-01,1.84
1998-05-01,1.84
1998-06-01,1.71
1998-07-01,1.83
1998-08-01,1.78
1998-09-01,1.56
1998-10-01,1.86
1998-11-01,2.19
1998-12-01,2.22
1999-01-01,2.04
1999-02-01,1.9
1999-03-01,1.8
1999-04-01,1.9
1999-05-01,2.21
1999-06-01,2.22
1999-07-01,2.33
1999-08-01,2.6
1999-09-01,2.86
1999-10-01,2.72
1999-11-01,3.06
1999-12-01,2.54
2000-01-01,2.5
2000-02-01,2.62
2000-03-01,2.72
2000-04-01,3.1
2000-05-01,3.35
2000-06-01,4.33
2000-07-01,4.42
2000-08-01,3.93
2000-09-01,4.66
2000-10-01,5.53
2000-11-01,5.79
2000-12-01,8.28
2001-01-01,11.21
2001-02-01,8.05
2001-03-01,6.48
2001-04-01,6.59
2001-05-01,5.74
2001-06-01,4.44
2001-07-01,3.75
2001-08-01,3.53
2001-09-01,2.76
2001-10-01,2.4
2001-11-01,3.33
2001-12-01,3.2
2002-01-01,3.17
2002-02-01,2.71
2002-03-01,3.23
2002-04-01,3.91
2002-05-01,3.91
2002-06-01,3.54
2002-07-01,3.17
2002-08-01,2.93
2002-09-01,3.51
2002-10-01,4.27
2002-11-01,4.85
2002-12-01,4.94
2003-01-01,5.88
2003-02-01,6.83
2003-03-01,8.94
2003-04-01,5.88
2003-05-01,5.73
2003-06-01,5.93
2003-07-01,5.58
2003-08-01,5.08
2003-09-01,5.19
2003-10-01,4.92
2003-11-01,4.6
2003-12-01,5.11
2004-01-01,6.1
2004-02-01,5.83
2004-03-01,5.49
2004-04-01,5.64
2004-05-01,6.28
2004-06-01,6.47
2004-07-01,6.17
2004-08-01,5.99
2004-09-01,5.21
2004-10-01,5.29
2004-11-01,6.58
2004-12-01,6.7
2005-01-01,6.02
2005-02-01,5.94
2005-03-01,6.3
2005-04-01,6.79
2005-05-01,6.51
