date,value
2020-02-01,99.84586206896553
2020-03-01,92.16290322580646
2020-04-01,57.608
2020-05-01,53.829032258064515
2020-06-01,60.83766666666667
2020-07-01,67.88806451612903
2020-08-01,72.59870967741935
2020-09-01,76.76133333333334
2020-10-01,82.59677419354838
2020-11-01,87.71000000000001
2020-12-01,92.06032258064516
2021-01-01,94.6125806451613
2021-02-01,98.43785714285715
2021-03-01,108.9258064516129
2021-04-01,116.507
2021-05-01,119.22516129032257
2021-06-01,127.74666666666667
2021-07-01,135.01645161290324
2021-08-01,142.5748387096774
2021-09-01,145.68666666666667
2021-10-01,149.21580645161288
2021-11-01,153.176
2021-12-01,151.69612903225806
2022-01-01,149.72
2022-02-01,158.1682142857143
2022-03-01,163.78419354838712
2022-04-01,168.30166666666668
2022-05-01,173.9716129032258
2022-06-01,170.64766666666668
2022-07-01,164.94806451612905
2022-08-01,161.81645161290325
2022-09-01,159.96733333333336
2022-10-01,160.01903225806453
2022-11-01,159.12733333333333
2022-12-01,155.5532258064516
2023-01-01,153.00774193548386
2023-02-01,146.68357142857144
2023-03-01,141.7606451612903
2023-04-01,138.53033333333332
2023-05-01,137.04032258064515
2023-06-01,132.35433333333333
2023-07-01,127.45870967741935
2023-08-01,123.65290322580644
2023-09-01,120.49833333333332
2023-10-01,117.50741935483872
2023-11-01,113.64933333333333
2023-12-01,110.44096774193548
2024-01-01,111.24838709677418
2024-02-01,108.76689655172413
2024-03-01,108.04967741935484
2024-04-01,107.68933333333332
2024-05-01,104.49225806451612
2024-06-01,101.199
2024-07-01,96.52709677419355
2024-08-01,94.29451612903226
2024-09-01,91.57433333333333
2024-10-01,93.29548387096774
2024-11-01,98.37733333333334
2024-12-01,101.60580645161289
2025-01-01,104.5141935483871
2025-02-01,102.71428571428571
2025-03-01,99.95483870967742
2025-04-01,99.25466666666667
2025-05-01,100.8158064516129
2025-06-01,100.46233333333333
2025-07-01,99.70032258064516
2025-08-01,98.80935483870968
2025-09-01,97.42433333333334
2025-10-01,99.90032258064515
2025-11-01,102.06033333333333
2025-12-01,102.73129032258065
2026-01-01,104.38129032258065
2026-02-01,106.88285714285713
2026-03-01,103.03935483870967
2026-04-01,98.28166666666667
2026-05-01,98.81
